PRICECHANGE,value,total_points,transfers_balance ,selected,transfers_in,transfers_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,opponent_team
0,50,0,0,7796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,50,0,657,8959,234,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
0,50,0,722,8966,172,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
-1,49,0,540,9159,258,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,55,2,0,138107,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,136,106,40,28,0,0,0,3,4,1,0,0,70,65,0,0,0,0,0,1,0,0,10,20
0,55,2,7574,175460,14106,6532,90,0,0,0,1,0,0,0,0,0,0,0,18,224,12,0,24,0,0,0,8,3,0,1,0,58,55,0,0,0,0,1,0,0,0,17,18
0,55,6,3170,191033,16123,12953,90,0,0,1,0,0,0,0,0,0,0,0,21,164,0,240,40,0,0,0,4,2,0,0,0,65,59,0,1,0,0,0,1,1,0,21,3
0,55,0,4162,206174,21474,17312,90,0,0,0,2,0,0,0,1,0,0,0,11,122,111,180,41,0,0,1,6,4,1,0,0,57,50,0,0,0,0,1,1,2,0,39,16
0,60,2,0,208363,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,184,129,410,72,0,0,0,5,9,1,1,0,46,36,0,0,0,0,0,0,2,1,10,20
0,60,2,354,240399,8688,8334,90,0,0,0,1,0,0,0,0,0,0,0,18,210,93,140,44,0,1,0,5,6,0,3,0,59,50,0,0,0,0,2,0,0,0,17,18
0,60,5,9460,243221,5617,15077,90,0,0,1,0,0,0,0,1,0,0,0,24,122,49,30,20,0,0,0,6,6,0,0,0,52,47,0,0,0,0,0,1,1,0,21,3
0,60,6,7451,243588,4977,12428,90,0,1,0,2,0,0,0,0,0,0,2,26,118,140,320,58,0,0,0,4,1,1,2,0,36,30,0,0,0,0,0,1,0,2,39,16
0,60,5,0,401274,0,0,90,0,1,0,1,0,0,0,1,0,0,1,24,120,158,60,34,0,0,0,2,9,1,1,0,58,54,0,0,0,0,0,1,1,1,10,20
0,60,2,13819,467129,26416,12597,90,0,0,0,1,0,0,0,0,0,0,0,12,100,51,40,19,0,0,0,1,7,0,0,0,59,51,0,0,0,0,1,0,1,2,17,18
0,60,7,12103,476174,17374,29477,90,0,0,1,0,0,0,0,0,0,0,1,27,222,136,210,57,0,0,0,3,6,1,0,0,73,67,0,0,0,0,0,0,1,0,21,3
0,60,1,20841,517481,45913,25072,90,0,0,0,2,0,0,0,0,0,0,0,16,132,18,180,33,0,0,0,2,6,0,2,0,52,47,0,0,0,0,0,1,1,0,39,16
0,60,2,0,188678,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,128,7,120,26,0,0,0,4,5,0,1,0,59,51,0,0,0,0,1,0,2,1,10,20
0,60,1,1799,220347,5520,7319,90,0,0,0,1,0,0,0,1,0,0,0,12,192,13,20,23,0,0,0,9,4,0,0,0,61,55,0,0,0,0,1,0,1,0,17,18
0,60,6,13113,215911,2117,15230,90,0,0,1,0,0,0,0,0,0,0,0,24,72,5,240,32,0,0,0,3,5,0,0,0,59,52,0,0,0,0,0,0,0,0,21,3
0,60,1,4974,217054,3752,8726,90,0,0,0,2,0,0,0,0,0,0,0,13,70,3,40,11,0,0,0,9,5,0,0,0,45,42,0,0,1,0,0,1,0,0,39,16
0,55,0,0,8942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,55,0,1475,9652,174,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
0,55,0,1200,9047,91,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,55,0,842,8604,99,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,55,0,0,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,55,0,356,968,6,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
0,55,0,186,817,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,55,0,96,743,11,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,45,0,0,4195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,45,0,443,4761,150,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,44,0,491,4654,106,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,44,0,917,3895,76,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,100,10,0,571173,0,0,84,1,0,0,1,0,0,0,0,0,0,3,33,442,240,240,92,0,1,0,0,3,1,0,0,55,45,0,0,0,0,5,2,0,9,10,20
0,100,4,67856,749185,77196,9340,90,0,1,0,1,0,0,0,1,0,0,0,19,190,467,300,96,0,0,0,1,4,3,1,0,66,55,0,0,0,0,5,2,1,5,17,18
1,101,11,103071,913058,131120,28049,80,1,0,1,0,0,0,0,0,0,0,3,32,494,317,850,166,0,0,0,0,3,2,1,1,66,54,0,1,0,0,2,1,0,2,21,3
2,103,1,331116,1311544,341848,10732,90,0,0,0,2,0,0,0,1,0,0,0,9,190,579,430,120,0,2,0,0,4,4,0,0,48,44,0,1,0,0,5,0,2,3,39,16
0,75,0,0,228310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
-1,74,4,68610,170341,2530,71140,13,0,1,0,0,0,0,0,0,0,0,0,18,222,265,0,49,0,0,1,1,3,2,0,0,19,16,0,0,0,0,0,0,0,0,17,18
0,74,0,9223,167915,16972,26195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
-2,72,1,52803,116930,1127,53930,15,0,0,0,0,0,0,0,0,0,0,0,9,134,353,180,67,0,0,0,2,2,3,1,0,22,18,0,0,0,0,0,0,0,0,39,16
0,75,2,0,48345,0,0,84,0,0,0,1,0,0,0,0,0,0,0,20,224,385,260,87,0,1,0,1,4,3,6,0,56,46,0,0,0,0,4,0,3,0,10,20
0,75,2,753,57018,6530,5777,72,0,0,0,1,0,0,0,0,0,0,0,10,38,195,110,34,0,1,0,0,3,1,0,0,45,38,0,0,0,0,2,1,0,0,17,18
0,75,2,943,59683,9043,9986,90,0,0,1,0,0,0,0,1,0,0,0,23,156,408,140,70,0,0,2,2,6,3,4,0,65,53,0,0,0,0,3,0,1,0,21,3
0,75,5,11441,50086,1932,13373,87,0,1,0,2,0,0,0,0,0,0,0,21,294,366,420,108,0,1,0,3,1,3,0,0,33,28,0,0,0,0,0,3,0,0,39,16
0,70,0,0,72946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,70,0,12796,63148,302,13098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,69,0,12329,51806,201,12530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,69,0,12556,39675,78,12634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,75,2,0,333351,0,0,79,0,0,0,1,0,0,0,0,0,0,0,12,126,521,260,91,0,0,0,0,5,3,0,0,45,42,0,0,0,0,3,0,2,1,10,20
0,75,0,8808,350399,17671,26479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,74,11,120733,232249,2683,123416,76,1,0,1,0,0,0,0,0,0,0,3,32,452,676,240,137,0,2,0,0,3,5,0,0,45,44,0,0,0,0,4,1,1,1,21,3
0,74,2,37838,282803,55969,18131,76,0,0,0,2,0,0,0,0,0,0,0,17,200,871,450,152,0,0,0,0,4,6,1,0,32,27,0,0,0,0,1,1,0,1,39,16
0,50,1,0,74285,0,0,90,0,0,0,1,0,0,0,1,0,0,0,7,40,53,60,15,0,0,0,0,8,0,1,0,66,57,0,0,0,0,3,0,2,1,10,20
0,50,2,3955,82105,3955,7910,77,0,0,0,1,0,0,0,0,0,0,0,9,30,103,90,22,0,0,0,3,2,0,0,0,49,43,0,0,0,0,0,1,1,0,17,18
0,50,6,3172,84027,5115,8287,90,0,1,1,0,0,0,0,0,0,0,0,26,340,296,80,72,0,0,0,4,10,2,1,0,67,59,0,0,0,0,2,0,0,0,21,3
0,50,2,5714,97286,14256,8542,75,0,0,0,2,0,0,0,0,0,0,0,15,118,208,80,41,0,1,0,1,7,1,1,0,48,43,0,0,0,0,2,0,0,1,39,16
0,55,0,0,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,55,0,791,4476,72,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,54,0,751,3982,102,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
-1,53,0,639,3453,36,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,45,0,0,4126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,45,0,588,4402,156,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
0,45,0,59,5191,487,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,45,0,383,5347,293,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,75,0,0,22929,0,0,11,0,0,0,0,0,0,0,1,0,0,0,2,0,5,40,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,1,0,10,20
-1,74,2,4963,19332,340,5303,70,0,0,0,1,0,0,0,0,0,0,0,20,100,46,20,17,0,0,0,2,7,0,4,0,33,29,0,0,0,0,2,0,0,1,17,18
0,74,4,2206,17707,1115,3321,10,0,1,0,0,0,0,0,0,0,0,0,16,222,251,40,51,0,1,1,1,2,2,0,0,7,6,0,0,0,0,1,0,1,0,21,3
-1,73,0,2184,16062,421,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,55,0,0,2444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
-1,54,0,555,2342,51,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
0,54,0,750,1692,20,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,54,0,421,1279,3,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,55,1,0,3102,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,10,20
0,55,1,335,3516,168,503,20,0,0,0,0,0,0,0,0,0,0,0,7,44,216,140,40,0,0,1,0,3,2,0,0,10,8,0,0,0,0,2,0,0,0,17,18
0,55,6,105,3943,427,532,14,1,0,0,0,0,0,0,0,0,0,0,25,368,3,170,54,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,4,21,3
0,55,1,1700,7132,2609,909,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,60,5,0,0,0,0,0,0,0,0,6,4,0,0,0,0,2,1,0,0,39,16
0,50,0,0,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,50,0,152,1292,25,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,49,0,166,1273,35,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,49,0,239,1077,9,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
0,55,0,0,1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,55,0,208,1340,50,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,54,0,211,1217,26,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
0,54,0,471,1839,812,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20
0,50,1,0,825864,0,0,90,0,0,0,1,0,0,0,1,0,0,0,10,100,42,80,22,0,0,0,2,8,0,0,0,57,54,0,0,0,0,1,0,2,1,10,20
0,50,2,41381,854905,16057,57438,90,0,0,0,1,0,0,0,0,0,0,0,12,78,167,10,26,0,0,0,3,11,1,0,0,65,62,0,0,0,0,1,1,4,1,17,18
0,50,3,54020,830512,23273,77293,90,0,0,1,0,0,0,0,0,0,0,0,18,98,61,10,17,0,0,0,2,8,0,2,0,62,58,0,0,0,0,0,1,0,0,21,3
0,50,2,75321,776013,17004,92325,90,0,0,0,2,0,0,0,0,0,0,0,14,144,129,130,40,0,0,0,5,12,1,0,0,52,49,0,0,0,0,1,2,2,0,39,16
0,90,4,0,81576,0,0,6,0,1,0,0,0,0,0,0,0,0,0,13,170,113,0,28,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,10,20
0,90,6,8738,81553,3642,12380,18,1,0,0,0,0,0,0,0,0,0,1,22,320,5,450,78,0,0,0,1,0,0,0,0,3,2,0,1,0,0,1,1,0,0,17,18
0,90,1,9419,99391,20699,11280,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,60,5,0,0,0,0,1,0,0,0,5,4,0,0,0,0,1,1,0,1,21,3
0,90,1,12308,91745,9938,22246,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,16
0,95,5,0,210643,0,0,90,1,0,0,1,0,0,0,1,0,0,0,23,394,116,450,96,0,0,0,2,1,0,0,1,21,16,0,0,0,0,6,1,1,1,10,20
0,95,5,37631,295647,48265,10634,90,1,0,0,1,0,0,0,1,0,0,0,21,342,18,270,63,0,0,0,1,1,0,0,1,18,13,0,0,0,0,6,0,2,0,17,18
1,96,5,64194,388451,92358,28164,79,0,1,1,0,0,0,0,0,0,0,0,18,292,294,890,148,0,0,0,2,4,2,0,0,35,29,0,1,0,0,4,1,0,3,21,3
2,98,12,362613,784726,396364,33751,90,2,0,0,2,0,0,0,1,0,0,3,45,706,253,980,194,0,0,0,0,4,2,0,0,32,17,0,1,0,0,6,1,1,2,39,16
0,65,0,0,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20
0,65,0,1356,10664,446,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18
-1,64,0,1563,10803,1014,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,64,0,3530,15399,12176,8646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,45,0,0,12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,45,0,679,12322,97,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,45,0,668,12058,184,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,45,0,693,11614,147,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,45,2,0,165753,0,0,90,0,0,0,1,0,0,0,0,0,2,0,12,132,0,0,13,0,0,0,1,6,0,0,0,26,8,0,0,0,0,0,0,0,0,2,19
0,45,3,6367,164916,2119,8486,90,0,0,0,1,0,0,0,0,0,4,0,17,310,0,0,31,0,0,0,2,8,0,0,0,28,8,0,0,0,0,0,0,0,0,16,17
0,45,0,6146,161432,8124,14270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,45,0,21204,140734,765,21969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,45,0,0,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18
0,45,0,589,9011,71,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
0,45,0,462,8837,97,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15
0,45,0,420,8638,137,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
0,45,0,0,152353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,45,0,13601,150203,1516,15117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,45,2,15381,138839,2129,17510,90,0,0,0,1,0,0,0,0,0,2,0,12,194,0,0,19,0,0,0,2,5,0,0,0,28,22,0,0,0,0,0,0,0,0,22,2
-1,44,3,5813,137231,6443,12256,90,0,0,0,1,0,0,0,0,0,3,0,15,234,0,0,23,0,0,0,0,8,0,0,0,24,15,0,0,0,0,0,0,0,1,36,12
0,50,0,0,2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19
0,50,1,289,2757,26,315,9,0,0,0,1,0,0,0,0,0,0,0,4,0,0,10,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,16,17
0,50,0,39,2962,162,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
0,50,0,191,2945,104,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,55,2,0,263652,0,0,90,0,0,0,1,0,0,0,0,0,0,0,11,184,8,60,25,0,0,0,9,5,0,0,0,38,27,0,0,0,0,0,1,1,0,2,19
0,55,1,15103,258665,1769,16872,90,0,0,0,1,0,0,0,1,0,0,0,8,234,8,160,40,0,0,0,15,3,0,1,0,25,20,0,0,0,0,2,1,3,1,16,17
0,55,9,20603,240005,3764,24367,90,1,0,0,1,0,0,0,0,0,0,1,29,492,4,790,129,0,0,0,9,7,0,1,0,43,35,0,0,0,0,1,1,0,1,22,2
0,55,2,2244,247187,15618,13374,90,0,0,0,1,0,0,0,0,0,0,0,21,202,114,160,48,0,0,0,10,7,0,3,0,36,30,0,0,0,0,0,2,0,0,36,12
0,50,2,0,39093,0,0,90,0,0,0,1,0,0,0,0,0,0,0,5,48,33,80,16,0,0,0,3,7,0,0,0,36,28,0,0,0,0,4,1,1,0,2,19
0,50,2,2060,40780,924,2984,90,0,0,0,1,0,0,0,0,0,0,0,20,198,41,40,28,0,0,0,8,4,0,4,0,43,33,0,0,0,0,1,1,0,1,16,17
0,50,2,1928,39951,1660,3588,87,0,0,0,1,0,0,0,0,0,0,0,12,128,69,260,46,0,1,0,4,4,0,1,0,42,38,0,1,0,0,0,0,3,0,22,2
0,50,1,4330,36063,584,4914,90,0,0,0,1,0,0,0,1,0,0,0,7,224,13,90,33,0,0,0,9,4,0,0,0,32,25,0,0,0,0,1,1,1,0,36,12
0,45,1,0,13032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,19
0,45,0,736,13588,202,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,45,1,1213,12800,204,1417,3,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,2,0,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,22,2
-1,44,2,1026,12027,189,1215,90,0,0,0,1,0,0,0,0,0,0,0,12,172,41,20,23,0,0,0,8,1,0,2,0,35,25,0,0,0,0,2,0,2,0,36,12
0,50,2,0,38646,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,160,3,0,16,0,0,0,7,4,0,2,0,36,25,0,0,0,0,1,0,0,0,2,19
0,50,6,2046,39890,617,2663,81,0,0,1,0,0,0,0,0,0,0,0,26,262,2,0,26,0,0,0,9,8,0,1,0,30,23,0,0,0,0,0,0,2,0,16,17
0,50,1,5522,35439,883,6405,90,0,0,0,1,0,0,0,1,0,0,0,21,296,144,0,44,0,1,0,15,9,1,3,0,57,48,0,0,0,0,0,0,4,0,22,2
0,50,2,2102,34020,982,3084,90,0,0,0,1,0,0,0,0,0,0,0,8,42,2,90,13,0,0,0,5,4,0,0,0,46,32,0,0,0,0,0,0,1,0,36,12
0,45,2,0,35242,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,232,19,0,25,0,0,0,9,5,0,3,0,43,28,0,0,0,0,2,0,0,0,2,19
0,45,2,528,41723,2990,2462,90,0,0,0,1,0,0,0,0,0,0,0,10,102,13,0,12,0,0,0,4,5,0,1,0,28,19,0,0,0,0,1,0,0,0,16,17
0,45,2,4656,48166,8985,4329,90,0,0,0,1,0,0,0,0,0,0,0,12,202,303,90,60,0,2,0,10,3,2,0,0,26,21,0,0,0,0,2,2,1,1,22,2
0,45,0,552,48535,7687,8239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12
0,60,0,0,162293,0,0,25,0,0,0,1,0,0,0,1,0,0,0,1,0,20,40,6,0,0,0,0,1,0,0,0,9,8,0,0,0,0,2,0,1,2,2,19
0,60,1,5901,174280,14400,8499,30,0,0,0,0,0,0,0,0,0,0,0,11,96,258,10,36,0,1,2,1,2,2,1,0,15,14,0,0,0,0,4,1,0,2,18,19
0,60,3,11192,191038,32362,21170,87,0,0,1,0,0,0,0,0,0,0,0,13,90,208,40,34,0,2,0,1,7,1,2,0,24,19,0,0,0,0,1,2,4,5,23,14
0,60,7,9613,184337,20732,30345,75,0,1,1,0,0,0,0,0,0,0,1,29,400,649,310,136,0,3,2,0,3,5,1,0,21,16,0,0,0,0,5,1,1,4,40,15
0,55,2,0,38177,0,0,76,0,0,0,1,0,0,0,0,0,0,0,18,160,187,90,44,0,0,0,3,9,1,1,0,53,43,0,0,0,0,0,0,0,1,2,19
0,55,2,2432,39511,1367,3799,90,0,0,0,1,0,0,0,0,0,0,0,12,134,74,370,58,0,0,0,1,8,0,3,0,35,28,0,0,0,0,5,0,1,0,16,17
0,55,8,121,41046,4490,4369,90,0,1,0,1,0,0,0,0,0,0,3,38,518,943,40,150,0,2,0,4,4,6,3,0,61,53,0,0,0,0,1,2,0,5,22,2
0,55,2,9465,53159,17226,7761,90,0,0,0,1,0,0,0,0,0,0,0,18,156,571,0,73,0,1,0,3,11,3,0,0,55,49,0,0,0,0,1,0,0,1,36,12
0,55,1,0,70519,0,0,90,0,0,0,1,0,0,0,1,0,0,0,6,152,29,390,57,0,0,0,1,9,0,6,0,21,16,0,2,0,0,6,0,2,2,2,19
0,55,1,5495,70874,2371,7866,90,0,0,0,1,0,0,0,1,0,0,0,14,152,234,60,45,0,0,0,0,7,2,4,0,19,15,0,0,0,0,7,0,1,7,16,17
0,55,1,2772,70372,6067,8839,25,0,0,0,0,0,0,0,0,0,0,0,5,68,167,60,30,0,1,0,0,3,1,0,0,10,10,0,0,0,0,3,0,1,3,22,2
